longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income
12,28;0;10,42;Да;Бесплатный;CH;56;Женский;Женат;0;50290,7
12,28;0;10,42;Да;Бесплатный;CH;56;Женский;Женат;0;50290,7
12,28;0;10,42;Да;Бесплатный;CH;56;Женский;Женат;0;50290,7
12,29;7,8;47,46;Нет;Бюджетный;CC;75;Мужской;Женат;2;17562,9
12,29;7,8;47,46;Нет;Бюджетный;CC;75;Мужской;Женат;2;17562,9
12,29;7,8;47,46;Нет;Бюджетный;CC;75;Мужской;Женат;2;17562,9
12,29;5,13;88,64;Нет;Бюджетный;Auto;73;Женский;Женат;0;61438,2
12,29;5,13;88,64;Нет;Бюджетный;Auto;73;Женский;Женат;0;61438,2
12,29;5,13;88,64;Нет;Бюджетный;Auto;73;Женский;Женат;0;61438,2
12,33;2,46;47,59;Да;Бюджетный;CH;87;Женский;Одинокий;2;96025,5
12,33;2,46;47,59;Да;Бюджетный;CH;87;Женский;Одинокий;2;96025,5
12,33;2,46;47,59;Да;Бюджетный;CH;87;Женский;Одинокий;2;96025,5
12,33;9,92;64;Нет;Бесплатный;CH;33;Женский;Одинокий;2;13669,8
12,33;9,92;64;Нет;Бесплатный;CH;33;Женский;Одинокий;2;13669,8
12,33;9,92;64;Нет;Бесплатный;CH;33;Женский;Одинокий;2;13669,8
12,34;0;80,92;Нет;Бюджетный;CH;91;Женский;Одинокий;2;69984,1
12,34;0;80,92;Нет;Бюджетный;CH;91;Женский;Одинокий;2;69984,1
12,34;0;80,92;Нет;Бюджетный;CH;91;Женский;Одинокий;2;69984,1
12,35;0;7,76;Да;Бюджетный;Auto;58;Женский;Одинокий;1;540,41
12,35;0;7,76;Да;Бюджетный;Auto;58;Женский;Одинокий;1;540,41
12,35;0;7,76;Да;Бюджетный;Auto;58;Женский;Одинокий;1;540,41
12,38;0;163,41;Да;Бюджетный;CC;51;Женский;Женат;2;59613,1
12,38;0;163,41;Да;Бюджетный;CC;51;Женский;Женат;2;59613,1
12,38;0;163,41;Да;Бюджетный;CC;51;Женский;Женат;2;59613,1
12,39;0;58,41;Нет;Бесплатный;CH;90;Мужской;Одинокий;2;83653,3
12,39;0;58,41;Нет;Бесплатный;CH;90;Мужской;Одинокий;2;83653,3
12,39;0;58,41;Нет;Бесплатный;CH;90;Мужской;Одинокий;2;83653,3
12,42;0;89,79;Да;Бюджетный;CC;60;Женский;Женат;1;47468,6
12,42;0;89,79;Да;Бюджетный;CC;60;Женский;Женат;1;47468,6
12,42;0;89,79;Да;Бюджетный;CC;60;Женский;Женат;1;47468,6
12,44;0;16,62;Нет;Бюджетный;Auto;18;Женский;Женат;1;57549,5
12,44;0;16,62;Нет;Бюджетный;Auto;18;Женский;Женат;1;57549,5
12,44;0;16,62;Нет;Бюджетный;Auto;18;Женский;Женат;1;57549,5
12,46;0;65,4;Да;Бюджетный;CC;33;Мужской;Женат;1;78877,5
12,46;0;65,4;Да;Бюджетный;CC;33;Мужской;Женат;1;78877,5
12,46;0;65,4;Да;Бюджетный;CC;33;Мужской;Женат;1;78877,5
12,5;0;74,93;Нет;Бюджетный;CC;55;Женский;Женат;2;7394,15
12,5;0;74,93;Нет;Бюджетный;CC;55;Женский;Женат;2;7394,15
12,5;0;74,93;Нет;Бюджетный;CC;55;Женский;Женат;2;7394,15
12,51;0;68,02;Нет;Бесплатный;CC;84;Мужской;Женат;0;88164
12,51;0;68,02;Нет;Бесплатный;CC;84;Мужской;Женат;0;88164
12,51;0;68,02;Нет;Бесплатный;CC;84;Мужской;Женат;0;88164
12,52;0;64,46;Нет;Бюджетный;CC;37;Женский;Женат;2;11947,3
12,52;0;64,46;Нет;Бюджетный;CC;37;Женский;Женат;2;11947,3
12,52;0;64,46;Нет;Бюджетный;CC;37;Женский;Женат;2;11947,3
12,54;0;311,29;Нет;Бюджетный;CC;21;Женский;Одинокий;0;45612,9
12,54;0;311,29;Нет;Бюджетный;CC;21;Женский;Одинокий;0;45612,9
12,54;0;311,29;Нет;Бюджетный;CC;21;Женский;Одинокий;0;45612,9
12,56;0;53,44;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;35381,6
12,56;0;53,44;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;35381,6
12,56;0;53,44;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;35381,6
12,56;0;73,29;Нет;Бюджетный;CH;69;Женский;Одинокий;2;67773,9
12,56;0;73,29;Нет;Бюджетный;CH;69;Женский;Одинокий;2;67773,9
12,56;0;73,29;Нет;Бюджетный;CH;69;Женский;Одинокий;2;67773,9
12,56;8,72;39,19;Да;Бесплатный;CC;37;Женский;Одинокий;1;82335,5
12,56;8,72;39,19;Да;Бесплатный;CC;37;Женский;Одинокий;1;82335,5
12,56;8,72;39,19;Да;Бесплатный;CC;37;Женский;Одинокий;1;82335,5
12,6;0;14,19;Нет;Бюджетный;CC;23;Женский;Одинокий;2;48162
12,6;0;14,19;Нет;Бюджетный;CC;23;Женский;Одинокий;2;48162
12,6;0;14,19;Нет;Бюджетный;CC;23;Женский;Одинокий;2;48162
12,61;0;18,81;Нет;Бюджетный;Auto;88;Женский;Одинокий;0;68608
12,61;0;18,81;Нет;Бюджетный;Auto;88;Женский;Одинокий;0;68608
12,61;0;18,81;Нет;Бюджетный;Auto;88;Женский;Одинокий;0;68608
12,63;0;37,34;Нет;Бюджетный;CC;81;Мужской;Одинокий;0;44073,5
12,63;0;37,34;Нет;Бюджетный;CC;81;Мужской;Одинокий;0;44073,5
12,63;0;37,34;Нет;Бюджетный;CC;81;Мужской;Одинокий;0;44073,5
12,69;0;5,06;Нет;Бюджетный;CC;44;Женский;Женат;0;1461,98
12,69;0;5,06;Нет;Бюджетный;CC;44;Женский;Женат;0;1461,98
12,69;0;5,06;Нет;Бюджетный;CC;44;Женский;Женат;0;1461,98
12,7;0;88,1;Да;Бесплатный;Auto;87;Женский;Женат;1;3624,7
12,7;0;88,1;Да;Бесплатный;Auto;87;Женский;Женат;1;3624,7
12,7;0;88,1;Да;Бесплатный;Auto;87;Женский;Женат;1;3624,7
12,75;0;109,84;Да;Бесплатный;CH;27;Женский;Одинокий;1;54370,7
12,75;0;109,84;Да;Бесплатный;CH;27;Женский;Одинокий;1;54370,7
12,75;0;109,84;Да;Бесплатный;CH;27;Женский;Одинокий;1;54370,7
12,76;0;19,98;Нет;Бесплатный;CH;89;Мужской;Женат;0;60156,9
12,76;0;19,98;Нет;Бесплатный;CH;89;Мужской;Женат;0;60156,9
12,76;0;19,98;Нет;Бесплатный;CH;89;Мужской;Женат;0;60156,9
12,76;0;16,42;Да;Бюджетный;CC;73;Женский;Женат;1;19621,6
12,76;0;16,42;Да;Бюджетный;CC;73;Женский;Женат;1;19621,6
12,76;0;16,42;Да;Бюджетный;CC;73;Женский;Женат;1;19621,6
12,79;0;17,18;Нет;Бюджетный;CC;72;Женский;Одинокий;2;63291,1
12,79;0;17,18;Нет;Бюджетный;CC;72;Женский;Одинокий;2;63291,1
12,79;0;17,18;Нет;Бюджетный;CC;72;Женский;Одинокий;2;63291,1
12,81;5,76;101,56;Нет;Бюджетный;CC;79;Женский;Женат;0;50530,8
12,81;5,76;101,56;Нет;Бюджетный;CC;79;Женский;Женат;0;50530,8
12,81;5,76;101,56;Нет;Бюджетный;CC;79;Женский;Женат;0;50530,8
12,86;0,04;156,51;Да;Бюджетный;CC;18;Женский;Женат;0;13441,5
12,86;0,04;156,51;Да;Бюджетный;CC;18;Женский;Женат;0;13441,5
12,86;0,04;156,51;Да;Бюджетный;CC;18;Женский;Женат;0;13441,5
12,86;0;18,73;Нет;Бюджетный;CC;45;Женский;Женат;0;59008,4
12,86;0;18,73;Нет;Бюджетный;CC;45;Женский;Женат;0;59008,4
12,86;0;18,73;Нет;Бюджетный;CC;45;Женский;Женат;0;59008,4
12,87;0;92,85;Нет;Бесплатный;CC;29;Мужской;Одинокий;2;35235,9
12,87;0;92,85;Нет;Бесплатный;CC;29;Мужской;Одинокий;2;35235,9
12,87;0;92,85;Нет;Бесплатный;CC;29;Мужской;Одинокий;2;35235,9
12,89;0;53,82;Да;Бесплатный;Auto;66;Женский;Женат;2;67239,4
12,89;0;53,82;Да;Бесплатный;Auto;66;Женский;Женат;2;67239,4
12,89;0;53,82;Да;Бесплатный;Auto;66;Женский;Женат;2;67239,4
12,93;0;137,14;Да;Бесплатный;CC;29;Мужской;Женат;0;20315,4
12,93;0;137,14;Да;Бесплатный;CC;29;Мужской;Женат;0;20315,4
12,93;0;137,14;Да;Бесплатный;CC;29;Мужской;Женат;0;20315,4
12,93;0;207,6;Нет;Бесплатный;CC;46;Мужской;Женат;2;60459,6
12,93;0;207,6;Нет;Бесплатный;CC;46;Мужской;Женат;2;60459,6
12,93;0;207,6;Нет;Бесплатный;CC;46;Мужской;Женат;2;60459,6
12,95;0;17,63;Нет;Бесплатный;Auto;93;Мужской;Женат;0;60325,9
12,95;0;17,63;Нет;Бесплатный;Auto;93;Мужской;Женат;0;60325,9
12,95;0;17,63;Нет;Бесплатный;Auto;93;Мужской;Женат;0;60325,9
13,1;0;33,7;Да;Бюджетный;CC;65;Женский;Женат;1;62751,3
13,1;0;33,7;Да;Бюджетный;CC;65;Женский;Женат;1;62751,3
13,1;0;33,7;Да;Бюджетный;CC;65;Женский;Женат;1;62751,3
13,11;0;55,16;Да;Бесплатный;CC;81;Женский;Женат;1;71668,2
13,11;0;55,16;Да;Бесплатный;CC;81;Женский;Женат;1;71668,2
13,11;0;55,16;Да;Бесплатный;CC;81;Женский;Женат;1;71668,2
13,12;0;43,96;Нет;Бюджетный;CC;75;Женский;Женат;0;16814,1
13,12;0;43,96;Нет;Бюджетный;CC;75;Женский;Женат;0;16814,1
13,12;0;43,96;Нет;Бюджетный;CC;75;Женский;Женат;0;16814,1
13,13;0;41,35;Да;Бюджетный;CH;34;Женский;Одинокий;1;51472,3
13,13;0;41,35;Да;Бюджетный;CH;34;Женский;Одинокий;1;51472,3
13,13;0;41,35;Да;Бюджетный;CH;34;Женский;Одинокий;1;51472,3
13,15;0;33,94;Нет;Бесплатный;CH;37;Мужской;Одинокий;1;13126,9
13,15;0;33,94;Нет;Бесплатный;CH;37;Мужской;Одинокий;1;13126,9
13,15;0;33,94;Нет;Бесплатный;CH;37;Мужской;Одинокий;1;13126,9
13,16;0;35,87;Да;Бесплатный;CC;21;Мужской;Женат;2;61825,5
13,16;0;35,87;Да;Бесплатный;CC;21;Мужской;Женат;2;61825,5
13,16;0;35,87;Да;Бесплатный;CC;21;Мужской;Женат;2;61825,5
13,18;0;18,39;Да;Бюджетный;CH;64;Женский;Одинокий;1;45495
13,18;0;18,39;Да;Бюджетный;CH;64;Женский;Одинокий;1;45495
13,18;0;18,39;Да;Бюджетный;CH;64;Женский;Одинокий;1;45495
13,19;0;63,02;Да;Бюджетный;CH;26;Мужской;Одинокий;1;31166,6
13,19;0;63,02;Да;Бюджетный;CH;26;Мужской;Одинокий;1;31166,6
13,19;0;63,02;Да;Бюджетный;CH;26;Мужской;Одинокий;1;31166,6
13,2;0;14,73;Да;Бюджетный;CC;29;Женский;Женат;0;58267,3
13,2;0;14,73;Да;Бюджетный;CC;29;Женский;Женат;0;58267,3
13,2;0;14,73;Да;Бюджетный;CC;29;Женский;Женат;0;58267,3
13,2;0;35,13;Нет;Бесплатный;CC;50;Мужской;Одинокий;2;48882,6
13,2;0;35,13;Нет;Бесплатный;CC;50;Мужской;Одинокий;2;48882,6
13,2;0;35,13;Нет;Бесплатный;CC;50;Мужской;Одинокий;2;48882,6
13,21;0;43,02;Нет;Бесплатный;CC;97;Женский;Одинокий;0;84479,2
13,21;0;43,02;Нет;Бесплатный;CC;97;Женский;Одинокий;0;84479,2
13,21;0;43,02;Нет;Бесплатный;CC;97;Женский;Одинокий;0;84479,2
13,23;0;26,88;Нет;Бесплатный;CH;70;Мужской;Женат;1;76837,4
13,23;0;26,88;Нет;Бесплатный;CH;70;Мужской;Женат;1;76837,4
13,23;0;26,88;Нет;Бесплатный;CH;70;Мужской;Женат;1;76837,4
13,24;2,92;16,02;Да;Бесплатный;CC;83;Женский;Женат;2;85022,1
13,24;2,92;16,02;Да;Бесплатный;CC;83;Женский;Женат;2;85022,1
13,24;2,92;16,02;Да;Бесплатный;CC;83;Женский;Женат;2;85022,1
13,24;0;81,58;Да;Бесплатный;CC;96;Мужской;Одинокий;2;57814,5
13,24;0;81,58;Да;Бесплатный;CC;96;Мужской;Одинокий;2;57814,5
13,24;0;81,58;Да;Бесплатный;CC;96;Мужской;Одинокий;2;57814,5
13,25;0;79,94;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;54164,9
13,25;0;79,94;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;54164,9
13,25;0;79,94;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;54164,9
13,3;2,88;56,44;Нет;Бюджетный;CC;42;Мужской;Женат;0;18552,7
13,3;2,88;56,44;Нет;Бюджетный;CC;42;Мужской;Женат;0;18552,7
13,3;2,88;56,44;Нет;Бюджетный;CC;42;Мужской;Женат;0;18552,7
13,3;7,38;38,69;Нет;Бюджетный;CC;65;Женский;Женат;1;23947,8
13,3;7,38;38,69;Нет;Бюджетный;CC;65;Женский;Женат;1;23947,8
13,3;7,38;38,69;Нет;Бюджетный;CC;65;Женский;Женат;1;23947,8
13,31;0;157,81;Да;Бесплатный;CH;84;Женский;Женат;1;83850,5
13,31;0;157,81;Да;Бесплатный;CH;84;Женский;Женат;1;83850,5
13,31;0;157,81;Да;Бесплатный;CH;84;Женский;Женат;1;83850,5
13,32;6,33;177,74;Нет;Бюджетный;CC;19;Женский;Одинокий;2;39782
13,32;6,33;177,74;Нет;Бюджетный;CC;19;Женский;Одинокий;2;39782
13,32;6,33;177,74;Нет;Бюджетный;CC;19;Женский;Одинокий;2;39782
13,32;8,05;56,65;Нет;Бюджетный;CC;73;Женский;Женат;2;5237,63
13,32;8,05;56,65;Нет;Бюджетный;CC;73;Женский;Женат;2;5237,63
13,32;8,05;56,65;Нет;Бюджетный;CC;73;Женский;Женат;2;5237,63
13,35;0;8,77;Нет;Бесплатный;CH;55;Мужской;Одинокий;2;16938,5
13,35;0;8,77;Нет;Бесплатный;CH;55;Мужской;Одинокий;2;16938,5
13,35;0;8,77;Нет;Бесплатный;CH;55;Мужской;Одинокий;2;16938,5
13,36;0;167,64;Нет;Бюджетный;CC;30;Женский;Женат;1;82743
13,36;0;167,64;Нет;Бюджетный;CC;30;Женский;Женат;1;82743
13,36;0;167,64;Нет;Бюджетный;CC;30;Женский;Женат;1;82743
13,42;1,26;13,13;Нет;Бесплатный;CC;21;Женский;Женат;2;585,73
13,42;1,26;13,13;Нет;Бесплатный;CC;21;Женский;Женат;2;585,73
13,42;1,26;13,13;Нет;Бесплатный;CC;21;Женский;Женат;2;585,73
13,45;3,77;15,9;Да;Бесплатный;CC;67;Женский;Одинокий;0;79727
13,45;3,77;15,9;Да;Бесплатный;CC;67;Женский;Одинокий;0;79727
13,45;3,77;15,9;Да;Бесплатный;CC;67;Женский;Одинокий;0;79727
13,45;0;21,09;Нет;Бесплатный;Auto;77;Мужской;Одинокий;0;73850
13,45;0;21,09;Нет;Бесплатный;Auto;77;Мужской;Одинокий;0;73850
13,45;0;21,09;Нет;Бесплатный;Auto;77;Мужской;Одинокий;0;73850
13,46;0;15,11;Да;Бюджетный;CC;94;Мужской;Женат;0;50290,7
13,46;0;15,11;Да;Бюджетный;CC;94;Мужской;Женат;0;50290,7
13,46;0;15,11;Да;Бюджетный;CC;94;Мужской;Женат;0;50290,7
13,48;0;40,23;Нет;Бюджетный;CC;52;Мужской;Одинокий;0;42760,5
13,48;0;40,23;Нет;Бюджетный;CC;52;Мужской;Одинокий;0;42760,5
13,48;0;40,23;Нет;Бюджетный;CC;52;Мужской;Одинокий;0;42760,5
13,56;0;35,84;Нет;Бесплатный;Auto;77;Мужской;Женат;2;68704,3
13,56;0;35,84;Нет;Бесплатный;Auto;77;Мужской;Женат;2;68704,3
13,56;0;35,84;Нет;Бесплатный;Auto;77;Мужской;Женат;2;68704,3
13,62;0;188,56;Нет;Бюджетный;CC;91;Женский;Женат;1;82051,9
13,62;0;188,56;Нет;Бюджетный;CC;91;Женский;Женат;1;82051,9
13,62;0;188,56;Нет;Бюджетный;CC;91;Женский;Женат;1;82051,9
13,62;0;28,23;Нет;Бесплатный;CC;54;Мужской;Женат;0;68438,3
13,62;0;28,23;Нет;Бесплатный;CC;54;Мужской;Женат;0;68438,3
13,62;0;28,23;Нет;Бесплатный;CC;54;Мужской;Женат;0;68438,3
13,64;0;16,21;Да;Бюджетный;Auto;70;Женский;Одинокий;2;15080,4
